id,tweet_url,created_at,full_text,Labels,screen_name,followers,friends,rt,fav,geo,coordinates,lang
1375233964273590273,twitter.com/Simranj76614705/status/1375233964273590273,Thu Mar 25 23:51:42 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Simranj76614705,5,15,4882,0,,,en
1375233459988226051,twitter.com/VslMl1/status/1375233459988226051,Thu Mar 25 23:49:42 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,VslMl1,647,513,4882,0,,,en
1375233099106160641,twitter.com/cantcarelesser/status/1375233099106160641,Thu Mar 25 23:48:16 +0000 2021,"This is what happens when you can't buy the MLAs to topple an elected state government but still want to rule the state
#GNCTDBill #Delhi",0,cantcarelesser,329,672,2,2,,,en
1375232856314703875,twitter.com/Chandan_HDC/status/1375232856314703875,Thu Mar 25 23:47:18 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,Chandan_HDC,473,766,284,0,,,en
1375232838929428489,twitter.com/dhirajbhasin2/status/1375232838929428489,Thu Mar 25 23:47:14 +0000 2021,"RT @ethicalsid: 𝙏𝙝𝙞𝙨 𝙬𝙞𝙡𝙡 𝙜𝙤 𝙙𝙤𝙬𝙣 𝙞𝙣 𝙃𝙞𝙨𝙩𝙤𝙧𝙮!!

""We 10 MP flew from Bengal for this discussion, although there's an election day after tomo…",0,dhirajbhasin2,339,4773,1073,0,,,en
1375232491737411587,twitter.com/Thakurt01811183/status/1375232491737411587,Thu Mar 25 23:45:51 +0000 2021,"RT @INCMumbai: The double standards in these two tweets escape no one!

Isse kehte hain AAP beeti?

#GNCTDBill #नहीं_भूलेंगे https://t.co/A…",0,Thakurt01811183,1,40,175,0,,,en
1375232410703437824,twitter.com/cv_janu/status/1375232410703437824,Thu Mar 25 23:45:31 +0000 2021,"RT @YourRishbh: The #GNCTDBill was passed as per constitution written by respected Bhimrao Ambedkar ji, anyone opposing it now is Anti Ambe…",0,cv_janu,122,582,231,0,,,en
1375231808682385408,twitter.com/lovekeshchandra/status/1375231808682385408,Thu Mar 25 23:43:08 +0000 2021,"RT @derekobrienmp: “We 10 MPs flew from Bengal for this discussion, although there's an election coming up. 

@MamataOfficial Didi told us,…",0,lovekeshchandra,123,158,856,0,,,en
1375231079368433667,twitter.com/Lovecommandos2/status/1375231079368433667,Thu Mar 25 23:40:14 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Lovecommandos2,322,2129,4882,0,,,en
1375230593731035136,twitter.com/hema4pk/status/1375230593731035136,Thu Mar 25 23:38:18 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,hema4pk,3243,1515,284,0,,,en
1375230553494937601,twitter.com/VJ_AnandINC/status/1375230553494937601,Thu Mar 25 23:38:09 +0000 2021,"RT @parvezcivil: Mr. Kejriwal  you will be reduced to same as you acted during Delhi riots i.e. #chowkidaar ...

#नहीं_भूलेंगे
#SanghiGunda…",0,VJ_AnandINC,3048,1190,43,0,,,en
1375230525917556739,twitter.com/ritz90skid4eva/status/1375230525917556739,Thu Mar 25 23:38:02 +0000 2021,RT @NandyAsmita: It didn't stop with Kashmir. It won't stop with Delhi. #GNCTDBill passed!,0,ritz90skid4eva,45,450,793,0,,,en
1375230384212897794,twitter.com/satish_char/status/1375230384212897794,Thu Mar 25 23:37:28 +0000 2021,"RT @AamAadmiParty: MUST WATCH 🔥

AAP MP @SanjayAzadSln roars inside the Rajya Sabha against Modi Govt's Unconstitutional #GNCTDBill https:/…",0,satish_char,565,640,1414,0,,,en
1375229412501680129,twitter.com/sharma8030/status/1375229412501680129,Thu Mar 25 23:33:37 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,sharma8030,2,32,4882,0,,,en
1375229067545309184,twitter.com/mohdfarhan1108/status/1375229067545309184,Thu Mar 25 23:32:14 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,mohdfarhan1108,25,109,4882,0,,,en
1375228895557918722,twitter.com/akshaydpacharne/status/1375228895557918722,Thu Mar 25 23:31:33 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,akshaydpacharne,56,127,6861,0,,,en
1375226827329974275,twitter.com/Koshurr_Kot/status/1375226827329974275,Thu Mar 25 23:23:20 +0000 2021,@ReallySwara We know.....you put your fingers to better use #GNCTDBill #GNCTBill #GNCTDAmendmentBill We also know that LG doesn't manufacture your kind of stuff 🤣😂,0,Koshurr_Kot,32,777,0,0,,,en
1375226608483758084,twitter.com/ItsAparichit/status/1375226608483758084,Thu Mar 25 23:22:28 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,ItsAparichit,10,220,6861,0,,,en
1375226466493898753,twitter.com/JitenderforAAP/status/1375226466493898753,Thu Mar 25 23:21:54 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,JitenderforAAP,856,1297,4882,0,,,en
1375226412810956800,twitter.com/MD13Iftekar/status/1375226412810956800,Thu Mar 25 23:21:41 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,MD13Iftekar,8,64,6861,0,,,en
1375226249463820293,twitter.com/theternaldoctor/status/1375226249463820293,Thu Mar 25 23:21:02 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,theternaldoctor,70,709,4882,0,,,en
1375226041321418753,twitter.com/KDSG73/status/1375226041321418753,Thu Mar 25 23:20:13 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,KDSG73,139,215,6861,0,,,en
1375225981217112066,twitter.com/Amanullah123S/status/1375225981217112066,Thu Mar 25 23:19:59 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Amanullah123S,138,137,4882,0,,,en
1375225880859930631,twitter.com/LibtardsKaDoc/status/1375225880859930631,Thu Mar 25 23:19:35 +0000 2021,"RT @VImvinit007: My point of view on #GNCTDBill 
Please correlate this with professional life too .

#LG 
#ArvindKejriwal https://t.co/FxFX…",0,LibtardsKaDoc,2081,1296,3,0,,,en
1375225594896658437,twitter.com/dhruvvjindal/status/1375225594896658437,Thu Mar 25 23:18:26 +0000 2021,RT @PawanSant: End of democracy started frm Delhi. India need to wakeup &amp; stop spread of this disease named BJP before its too late!! #GNCT…,0,dhruvvjindal,11,196,2,0,,,en
1375225050811363328,twitter.com/harmanjitghotra/status/1375225050811363328,Thu Mar 25 23:16:17 +0000 2021,"BJP is not just a threat to Democracy it is a threat to our Constitution too. 
#BlackDayForDemocracy #GNCTDBill #NoVoteToBJP #BJPFearsKejriwal #BJPCheatedDelhi #BJP #RajyaSabha #March2021 #FarmersProtests #FarmersProtest_BharatBandh #BharatBandh #FarmersCallBJPboycott #DelhiLG",0,harmanjitghotra,16,87,0,1,,,en
1375224834242703361,twitter.com/TruthStays/status/1375224834242703361,Thu Mar 25 23:15:25 +0000 2021,"This is how people have rejected #GNCTDBill 

#ShikshaSehatBijliPani is #KejriwalModelOfGovernance https://t.co/tTPMOC1qoA",0,TruthStays,2476,416,0,0,,,en
1375223952532893696,twitter.com/AhteshamSalamat/status/1375223952532893696,Thu Mar 25 23:11:55 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,AhteshamSalamat,653,1385,4882,0,,,en
1375223677659267072,twitter.com/Gurmeet0578/status/1375223677659267072,Thu Mar 25 23:10:49 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,Gurmeet0578,58,359,6861,0,,,en
1375223048857649154,twitter.com/Parmind24761084/status/1375223048857649154,Thu Mar 25 23:08:19 +0000 2021,"RT @ndtv: Watch | With the #GNCTDBill passed in parliament, all powers now rest with the Lieutenant Governor. BJP says it will streamline g…",0,Parmind24761084,21,65,62,0,,,en
1375222829214392320,twitter.com/SuhagRajpal/status/1375222829214392320,Thu Mar 25 23:07:27 +0000 2021,"RT @AamAadmiParty: MUST WATCH 🔥

AAP MP @SanjayAzadSln roars inside the Rajya Sabha against Modi Govt's Unconstitutional #GNCTDBill https:/…",0,SuhagRajpal,705,346,1414,0,,,en
1375222810948341765,twitter.com/ImdaMAN360/status/1375222810948341765,Thu Mar 25 23:07:23 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,ImdaMAN360,0,54,4882,0,,,en
1375222250627067905,twitter.com/HussandeepS/status/1375222250627067905,Thu Mar 25 23:05:09 +0000 2021,RT @NandyAsmita: It didn't stop with Kashmir. It won't stop with Delhi. #GNCTDBill passed!,0,HussandeepS,14,108,793,0,,,en
1375222203483004930,twitter.com/SuhagRajpal/status/1375222203483004930,Thu Mar 25 23:04:58 +0000 2021,"RT @AAPHaryana: Effects of #GNCTDBill in Delhi

1. LG is the Delhi Govt 
2. LG opinion to be sought before any decision taken
3. Delhi Govt…",0,SuhagRajpal,705,346,19,0,,,en
1375222054899748873,twitter.com/SuhagRajpal/status/1375222054899748873,Thu Mar 25 23:04:22 +0000 2021,"RT @derekobrienmp: “We 10 MPs flew from Bengal for this discussion, although there's an election coming up. 

@MamataOfficial Didi told us,…",0,SuhagRajpal,705,346,856,0,,,en
1375221868953620486,twitter.com/Veniceofeast/status/1375221868953620486,Thu Mar 25 23:03:38 +0000 2021,"RT @parvezcivil: Mr. Kejriwal  you will be reduced to same as you acted during Delhi riots i.e. #chowkidaar ...

#नहीं_भूलेंगे
#SanghiGunda…",0,Veniceofeast,5638,2049,43,0,,,en
1375221806118805504,twitter.com/SuhasGanesh97/status/1375221806118805504,Thu Mar 25 23:03:23 +0000 2021,"To all the gentlemen out here..! 

Which is more important?
The Constitution of India or a manifesto of a political party !?
#GNCTDBill 

#NoVoteToBJP #RajyaSabha #Election2021",0,SuhasGanesh97,65,384,0,1,,,en
1375221754721923073,twitter.com/Raza4Justice/status/1375221754721923073,Thu Mar 25 23:03:11 +0000 2021,RT @NandyAsmita: It didn't stop with Kashmir. It won't stop with Delhi. #GNCTDBill passed!,0,Raza4Justice,31,168,793,0,,,en
1375221690435727366,twitter.com/CrashDash8/status/1375221690435727366,Thu Mar 25 23:02:56 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,CrashDash8,1,24,6861,0,,,en
1375221473942511619,twitter.com/AfrozQuadri4/status/1375221473942511619,Thu Mar 25 23:02:04 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,AfrozQuadri4,22,514,4882,0,,,en
1375220961432100865,twitter.com/manishupadhya10/status/1375220961432100865,Thu Mar 25 23:00:02 +0000 2021,"RT @igot10on10: Blast from the past  😂
#GNCTDBill #ChaprasiKejriwal
#BlackDayForDemocracy https://t.co/yOub9x8hp4",0,manishupadhya10,475,2008,916,0,,,en
1375220850320805892,twitter.com/gutulu06/status/1375220850320805892,Thu Mar 25 22:59:35 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,gutulu06,460,473,284,0,,,en
1375220812249145345,twitter.com/KhurshidReza2/status/1375220812249145345,Thu Mar 25 22:59:26 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,KhurshidReza2,78,361,4882,0,,,en
1375220233279967234,twitter.com/aimar09/status/1375220233279967234,Thu Mar 25 22:57:08 +0000 2021,RT @sweta_goswami: Experts &amp; govt officials said the #GNCTDBill will impact day-to-day governance &amp; functioning of the Delhi assembly. The…,0,aimar09,428,558,1,0,,,en
1375219676083458049,twitter.com/himansh47657170/status/1375219676083458049,Thu Mar 25 22:54:55 +0000 2021,"RT @TPOhindi: Must watch:- https://t.co/N8GWKd4rlG 

#thepoliticalopinion #tpohindi #NoVoteToBJP #SureshRaina #Boycott_PSI_New_Rules #Nikit…",1,himansh47657170,7,6,6,0,,,en
1375218968961556485,twitter.com/Abusale92750990/status/1375218968961556485,Thu Mar 25 22:52:07 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Abusale92750990,4,25,4882,0,,,en
1375218935314849793,twitter.com/Abusale92750990/status/1375218935314849793,Thu Mar 25 22:51:59 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,Abusale92750990,4,25,6861,0,,,en
1375218451581595648,twitter.com/manu_p84/status/1375218451581595648,Thu Mar 25 22:50:03 +0000 2021,"BJP before election: Full statehood for Delhi
BJP after losing Delhi elections: LG is government!
#GNCTDBill https://t.co/pqbKsvDdxC",0,manu_p84,300,690,0,0,,,en
1375218018310098945,twitter.com/GurtejS88143794/status/1375218018310098945,Thu Mar 25 22:48:20 +0000 2021,RT @aartic02: How Easily Modi Govt brought an Unconstitutional #GNCTDBill &amp; got it Passed is Scary for our Nation !,0,GurtejS88143794,257,229,165,0,,,en
1375217751082602497,twitter.com/Gurpree22918143/status/1375217751082602497,Thu Mar 25 22:47:16 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Gurpree22918143,46,154,4882,0,,,en
1375217664432369669,twitter.com/rpratapreddys/status/1375217664432369669,Thu Mar 25 22:46:56 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,rpratapreddys,140,566,4882,0,,,en
1375217601035427843,twitter.com/Shanu_4295/status/1375217601035427843,Thu Mar 25 22:46:41 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Shanu_4295,8,4,4882,0,,,en
1375217254422302720,twitter.com/sxpati2/status/1375217254422302720,Thu Mar 25 22:45:18 +0000 2021,"RT @aartic02: ""Just because #Delhi is the capital city, should it be denied a representative government?"" 
: Sanjay Hegde, Senior Advocate,…",0,sxpati2,211,354,114,0,,,en
1375216764112367616,twitter.com/ImranHo56946162/status/1375216764112367616,Thu Mar 25 22:43:21 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,ImranHo56946162,2,251,4882,0,,,en
1375216697276133381,twitter.com/Mshoebashraf/status/1375216697276133381,Thu Mar 25 22:43:05 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Mshoebashraf,204,379,4882,0,,,en
1375216191514419202,twitter.com/Aaloha_440/status/1375216191514419202,Thu Mar 25 22:41:04 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Aaloha_440,53,191,4882,0,,,en
1375215954989318154,twitter.com/boldaparinda/status/1375215954989318154,Thu Mar 25 22:40:08 +0000 2021,"RT @derekobrienmp: “We 10 MPs flew from Bengal for this discussion, although there's an election coming up. 

@MamataOfficial Didi told us,…",0,boldaparinda,0,23,856,0,,,en
1375213779969998851,twitter.com/ChishtyAmaan/status/1375213779969998851,Thu Mar 25 22:31:30 +0000 2021,"RT @INCMumbai: The double standards in these two tweets escape no one!

Isse kehte hain AAP beeti?

#GNCTDBill #नहीं_भूलेंगे https://t.co/A…",0,ChishtyAmaan,9,50,175,0,,,en
1375213119891402753,twitter.com/TruthStays/status/1375213119891402753,Thu Mar 25 22:28:52 +0000 2021,"RT @souravjain540: Everyone is opposing #GNCTDBill  in Delhi 

Today in college all students in break was talking about this and saying thi…",0,TruthStays,2476,416,116,0,,,en
1375212548618788864,twitter.com/VoteNota2/status/1375212548618788864,Thu Mar 25 22:26:36 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,VoteNota2,0,8,4882,0,,,en
1375212522207375363,twitter.com/atulgrwl/status/1375212522207375363,Thu Mar 25 22:26:30 +0000 2021,"RT @DocVatsa: Demonitisation, Pulwama, Lynchings, Hathras, Gauri Murder, OROP, Delhi Pogrom, CAA, AgriLaws, JnK blackout, Corona Lockdown f…",0,atulgrwl,1521,3037,20,0,,,en
1375211676899766275,twitter.com/Rohit09922448/status/1375211676899766275,Thu Mar 25 22:23:08 +0000 2021,"RT @derekobrienmp: “We 10 MPs flew from Bengal for this discussion, although there's an election coming up. 

@MamataOfficial Didi told us,…",0,Rohit09922448,27,268,856,0,,,en
1375211425216393219,twitter.com/Arv_Ga/status/1375211425216393219,Thu Mar 25 22:22:08 +0000 2021,"RT @DocVatsa: Demonitisation, Pulwama, Lynchings, Hathras, Gauri Murder, OROP, Delhi Pogrom, CAA, AgriLaws, JnK blackout, Corona Lockdown f…",0,Arv_Ga,616,12,20,0,,,en
1375210736159502345,twitter.com/dhirajbhasin2/status/1375210736159502345,Thu Mar 25 22:19:24 +0000 2021,"RT @derekobrienmp: “We 10 MPs flew from Bengal for this discussion, although there's an election coming up. 

@MamataOfficial Didi told us,…",0,dhirajbhasin2,339,4773,856,0,,,en
1375210615308886018,twitter.com/SunitaS05169221/status/1375210615308886018,Thu Mar 25 22:18:55 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,SunitaS05169221,8,122,4882,0,,,en
1375210283480846337,twitter.com/zak_india/status/1375210283480846337,Thu Mar 25 22:17:36 +0000 2021,RT @NandyAsmita: It didn't stop with Kashmir. It won't stop with Delhi. #GNCTDBill passed!,0,zak_india,9,59,793,0,,,en
1375209435967021057,twitter.com/saurabhpw40/status/1375209435967021057,Thu Mar 25 22:14:14 +0000 2021,"RT @babbaranu: If you can't rule just destroy the damn thing. : Mantra of BJP

#GNCTDBill 
#BlackDayForDemocracy",0,saurabhpw40,750,2386,18,0,,,en
1375209286616317955,twitter.com/Sheikh_misbah_/status/1375209286616317955,Thu Mar 25 22:13:38 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Sheikh_misbah_,6,27,4882,0,,,en
1375209268031320067,twitter.com/Sheikh_misbah_/status/1375209268031320067,Thu Mar 25 22:13:34 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,Sheikh_misbah_,6,27,6861,0,,,en
1375208837549076482,twitter.com/IMSajidHassan/status/1375208837549076482,Thu Mar 25 22:11:51 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,IMSajidHassan,313,2682,4882,0,,,en
1375208772000378881,twitter.com/MoveAndShake9/status/1375208772000378881,Thu Mar 25 22:11:36 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,MoveAndShake9,84,558,284,0,,,en
1375208407045562369,twitter.com/RealWBTruth/status/1375208407045562369,Thu Mar 25 22:10:09 +0000 2021,"RT @YourRishbh: The #GNCTDBill was passed as per constitution written by respected Bhimrao Ambedkar ji, anyone opposing it now is Anti Ambe…",0,RealWBTruth,180,1232,231,0,,,en
1375208325042872325,twitter.com/SweetCookiesme/status/1375208325042872325,Thu Mar 25 22:09:49 +0000 2021,"RT @Outlookindia: #WebExclusive | What exactly does the amendment in the #GNCTDBill mean for #Delhi, its elected government and the L-G? Al…",0,SweetCookiesme,537,0,9,0,,,en
1375208196390875137,twitter.com/sxpati2/status/1375208196390875137,Thu Mar 25 22:09:18 +0000 2021,"RT @souravjain540: Everyone is opposing #GNCTDBill  in Delhi 

Today in college all students in break was talking about this and saying thi…",0,sxpati2,211,354,116,0,,,en
1375207924365099010,twitter.com/sxpati2/status/1375207924365099010,Thu Mar 25 22:08:13 +0000 2021,"RT @AamAadmiParty: MUST WATCH 🔥

AAP MP @SanjayAzadSln roars inside the Rajya Sabha against Modi Govt's Unconstitutional #GNCTDBill https:/…",0,sxpati2,211,354,1414,0,,,en
1375207632722554881,twitter.com/MohanSh26720387/status/1375207632722554881,Thu Mar 25 22:07:04 +0000 2021,"RT @INCMumbai: The double standards in these two tweets escape no one!

Isse kehte hain AAP beeti?

#GNCTDBill #नहीं_भूलेंगे https://t.co/A…",0,MohanSh26720387,115,304,175,0,,,en
1375206971360509954,twitter.com/chirali_08/status/1375206971360509954,Thu Mar 25 22:04:26 +0000 2021,"The passing of the #GNCTDBill has caused much uproar from the #DelhiGovernment what with the #DelhiLG's powers being enhanced. I've taken a look at the #DelhiGovtAmendmentBill and what impact it could have on @AamAadmiParty. #BlackDayForDemocracy #GNCTD 
https://t.co/JtJFPoRLZm",0,chirali_08,106,70,0,0,,,en
1375206745933410305,twitter.com/VijaySh42010072/status/1375206745933410305,Thu Mar 25 22:03:32 +0000 2021,"RT @ndtv: Watch | With the #GNCTDBill passed in parliament, all powers now rest with the Lieutenant Governor. BJP says it will streamline g…",0,VijaySh42010072,42,107,62,0,,,en
1375206650626248706,twitter.com/sanskargoel555/status/1375206650626248706,Thu Mar 25 22:03:10 +0000 2021,"RT @igot10on10: Blast from the past  😂
#GNCTDBill #ChaprasiKejriwal
#BlackDayForDemocracy https://t.co/yOub9x8hp4",0,sanskargoel555,250,536,916,0,,,en
1375205235426230275,twitter.com/youchill/status/1375205235426230275,Thu Mar 25 21:57:32 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,youchill,375,1345,284,0,,,en
1375204584579235840,twitter.com/dimagikeda/status/1375204584579235840,Thu Mar 25 21:54:57 +0000 2021,"RT @YourRishbh: The #GNCTDBill was passed as per constitution written by respected Bhimrao Ambedkar ji, anyone opposing it now is Anti Ambe…",0,dimagikeda,75,349,231,0,,,en
1375203757345046528,twitter.com/sangam89/status/1375203757345046528,Thu Mar 25 21:51:40 +0000 2021,"RT @OmkarAap: @RakeshSinha01 
Yesterday during a discussion on #GNCTDBill, you spoken about pathetic situation of #Kalkaji B block Govt Sch…",0,sangam89,268,1276,45,0,,,en
1375203164568367105,twitter.com/Subhash7380/status/1375203164568367105,Thu Mar 25 21:49:19 +0000 2021,"RT @dhruv_rathee: Rajya Sabha passes the #GNCTDBill 

One single person, who did not stand for any elections, is now technically the govern…",0,Subhash7380,19,70,6861,0,,,en
1375203101037096961,twitter.com/gorakmuni/status/1375203101037096961,Thu Mar 25 21:49:03 +0000 2021,"RT @uppuSSinghh: People were saying demeaning things about Modi Government &amp; cribbing that BJP can’t manage law &amp; order of New Delhi.

Ever…",0,gorakmuni,114,398,39,0,,,en
1375201956847702016,twitter.com/Minklekumar_13/status/1375201956847702016,Thu Mar 25 21:44:31 +0000 2021,"RT @MANJULtoons: #GNCTDBill
My #cartoon for @firstpost
Telegram: https://t.co/0zuidcPdqY https://t.co/AAD6fyoaaR",1,Minklekumar_13,14,21,170,0,,,en
1375201726408445955,twitter.com/ajfben/status/1375201726408445955,Thu Mar 25 21:43:36 +0000 2021,RT @NandyAsmita: It didn't stop with Kashmir. It won't stop with Delhi. #GNCTDBill passed!,0,ajfben,282,534,793,0,,,en
1375201526168293379,twitter.com/Umarstar/status/1375201526168293379,Thu Mar 25 21:42:48 +0000 2021,"RT @MANJULtoons: #GNCTDBill
My #cartoon for @firstpost
Telegram: https://t.co/0zuidcPdqY https://t.co/AAD6fyoaaR",1,Umarstar,127,605,170,0,,,en
1375201416294277120,twitter.com/RV1177/status/1375201416294277120,Thu Mar 25 21:42:22 +0000 2021,"RT @AamAadmiParty: MUST WATCH 🔥

AAP MP @SanjayAzadSln roars inside the Rajya Sabha against Modi Govt's Unconstitutional #GNCTDBill https:/…",0,RV1177,207,862,1414,0,,,en
1375201090027806725,twitter.com/Kumud_Jsr/status/1375201090027806725,Thu Mar 25 21:41:04 +0000 2021,"@ArvindKejriwal Govt. is elected democratically. The chaos unfolding in the capital is the result of a BJP witch-hunting effort to overturn the democratic elect govt. Our country &amp; people deserve better. We can't take any more. Let's stand up for the democratic process
#GNCTDBill",0,Kumud_Jsr,51,21,0,0,,,en
1375200823295291400,twitter.com/fighterpirate77/status/1375200823295291400,Thu Mar 25 21:40:00 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,fighterpirate77,968,1056,4882,0,,,en
1375200528498495489,twitter.com/SubasRoy10/status/1375200528498495489,Thu Mar 25 21:38:50 +0000 2021,"RT @derekobrienmp: “We 10 MPs flew from Bengal for this discussion, although there's an election coming up. 

@MamataOfficial Didi told us,…",0,SubasRoy10,32,195,856,0,,,en
1375200079422779396,twitter.com/FareSoul/status/1375200079422779396,Thu Mar 25 21:37:03 +0000 2021,"RT @Bit_2_close: #GNCTDBill 
BJP, like Britain, will rule for years because we Indians have opted to remain segmented...",0,FareSoul,61,254,2,0,,,en
1375199979057213440,twitter.com/FareSoul/status/1375199979057213440,Thu Mar 25 21:36:39 +0000 2021,"RT @INCMumbai: The double standards in these two tweets escape no one!

Isse kehte hain AAP beeti?

#GNCTDBill #नहीं_भूलेंगे https://t.co/A…",0,FareSoul,61,254,175,0,,,en
1375199866545008640,twitter.com/gjainaryan/status/1375199866545008640,Thu Mar 25 21:36:12 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,gjainaryan,293,314,4882,0,,,en
1375199830289444864,twitter.com/Shubhan61388657/status/1375199830289444864,Thu Mar 25 21:36:04 +0000 2021,"RT @ReallySwara: I didn’t vote for the LG Anil Baijal !!!! 
😠😠😠😠😠 #GNCTDBill",0,Shubhan61388657,2,32,4882,0,,,en
1375199771334430725,twitter.com/Kismat81/status/1375199771334430725,Thu Mar 25 21:35:50 +0000 2021,"RT @AparBharat: While Hyper Hindus keep calling Mota Bhai was a weak man...

Mota Bhai has delivered another landmark bill #GNCTDBill

Keep…",0,Kismat81,122,1143,284,0,,,en
1375199675985264640,twitter.com/Mith63/status/1375199675985264640,Thu Mar 25 21:35:27 +0000 2021,RT @NandyAsmita: It didn't stop with Kashmir. It won't stop with Delhi. #GNCTDBill passed!,0,Mith63,6,119,793,0,,,en
1375199395503865865,twitter.com/DJFunkyGrrL/status/1375199395503865865,Thu Mar 25 21:34:20 +0000 2021,"RT @AamAadmiParty: MUST WATCH 🔥

AAP MP @SanjayAzadSln roars inside the Rajya Sabha against Modi Govt's Unconstitutional #GNCTDBill https:/…",0,DJFunkyGrrL,1696,407,1414,0,,,en
