id,tweet_url,created_at,class,text,screen_name,followers,friends,rt,fav,geo,coordinates,lang
1.37E+18,twitter.com/amanatali80541/status/1373272587254390786,Sat Mar 20 13:57:53 +0000 2021,0,"RT @real_ashu_jha: Government have to realise
THE POWER OF YOUTH in new india #modi_job_do
#modi_rojgar_do https://t.co/jFHD5Cl7u5",amanatali80541,0,5,3086,0,,,en
1.37E+18,twitter.com/Anilkum37156767/status/1373272297977487362,Sat Mar 20 13:56:44 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do htt…",Anilkum37156767,48,4,21,0,,,en
1.37E+18,twitter.com/adilkhanjam161/status/1373272209637007362,Sat Mar 20 13:56:23 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",adilkhanjam161,1,6,41,0,,,en
1.37E+18,twitter.com/SarlaChoudhary_/status/1373271531216805892,Sat Mar 20 13:53:41 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",SarlaChoudhary_,2608,2026,41,0,,,en
1.37E+18,twitter.com/RajeshB20468664/status/1373270931477467146,Sat Mar 20 13:51:18 +0000 2021,0,"RT @princeravikirti: कुछ ज़्यादा नहीं चाहते, बस सही व्यवस्था चाहते है 
1. Regular Exam cycle 
2. Fair and error free Paper 
3. Timely resul…",RajeshB20468664,0,1,5887,0,,,en
1.37E+18,twitter.com/MankariSainath/status/1373270847738183681,Sat Mar 20 13:50:58 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",MankariSainath,0,2,149,0,,,en
1.37E+18,twitter.com/SanjayG1986/status/1373270614958436355,Sat Mar 20 13:50:03 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do htt…",SanjayG1986,2301,3783,21,0,,,en
1.37E+18,twitter.com/NidhiSriii/status/1373270421961728003,Sat Mar 20 13:49:17 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",NidhiSriii,93,403,149,0,,,en
1.37E+18,twitter.com/SanjayG1986/status/1373270188020297733,Sat Mar 20 13:48:21 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",SanjayG1986,2301,3783,41,0,,,en
1.37E+18,twitter.com/Shubham56997977/status/1373269696376565764,Sat Mar 20 13:46:24 +0000 2021,0,"#modiji_sun_lo
#modi_jawab_do 
#modi_rojgar_do https://t.co/yrCOiwqn6B",Shubham56997977,3,16,0,0,,,und
1.37E+18,twitter.com/Lalitdewangan3/status/1373269649349963776,Sat Mar 20 13:46:13 +0000 2021,0,RT @ASB04091: @NitinRaut_INC @Dev_Fadnavis @InfoNagpur साहेब कोरोना कालात राजस्थान मध्ये काँग्रेस ची सत्ता असताना नोकर भरती करू शकतात तर आप…,Lalitdewangan3,6,17,4,0,,,mr
1.37E+18,twitter.com/Mansi80716967/status/1373269539677368321,Sat Mar 20 13:45:47 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",Mansi80716967,17,0,41,0,,,en
1.37E+18,twitter.com/AmitChandraaa/status/1373268153279508481,Sat Mar 20 13:40:16 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",AmitChandraaa,12,38,41,0,,,en
1.37E+18,twitter.com/PariDwivedi3/status/1373267707823411212,Sat Mar 20 13:38:30 +0000 2021,0,"RT @NADEEMP16227773: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do…",PariDwivedi3,175,57,1,0,,,en
1.37E+18,twitter.com/NADEEMP16227773/status/1373267610955960320,Sat Mar 20 13:38:07 +0000 2021,0,"OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो… https://t.co/RqgRShgyj4",NADEEMP16227773,1906,4591,1,1,,,en
1.37E+18,twitter.com/sailendrasharm4/status/1373267155651682307,Sat Mar 20 13:36:18 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do htt…",sailendrasharm4,2689,2864,21,0,,,en
1.37E+18,twitter.com/sailendrasharm4/status/1373266854219673602,Sat Mar 20 13:35:06 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do https://t.co/hpxfMzBGX7",sailendrasharm4,2689,2864,11,0,,,en
1.37E+18,twitter.com/Anilkum37156767/status/1373266312223285259,Sat Mar 20 13:32:57 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",Anilkum37156767,48,4,41,0,,,en
1.37E+18,twitter.com/sailendrasharm4/status/1373266252488077315,Sat Mar 20 13:32:43 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",sailendrasharm4,2689,2864,41,0,,,en
1.37E+18,twitter.com/Ashok16638352/status/1373266114818363392,Sat Mar 20 13:32:10 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",Ashok16638352,90,125,29,0,,,en
1.37E+18,twitter.com/SonuKum25502031/status/1373265584805224455,Sat Mar 20 13:30:04 +0000 2021,0,"RT @Abhinymaths: #SaveJagannathLands It's now our never, Raise your voice before it's too late #modi_jawab_do #modi_rojgar_do https://t.co/…",SonuKum25502031,12,19,10,0,,,en
1.37E+18,twitter.com/Allll_aRe_Equal/status/1373265397089067014,Sat Mar 20 13:29:19 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do https://t.co/hpxfMzBGX7",Allll_aRe_Equal,52,3,11,0,,,en
1.37E+18,twitter.com/Allll_aRe_Equal/status/1373264998256939010,Sat Mar 20 13:27:44 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",Allll_aRe_Equal,52,3,41,0,,,en
1.37E+18,twitter.com/PekhaleSandeep/status/1373264984101113856,Sat Mar 20 13:27:40 +0000 2021,0,"RT @iamthesrtg12: Modi ji when you will prove this meme wrong? 
@narendramodi @AmitShah @RahulGandhi @TheDeshBhakt @shambhav15 @loksabhaspe…",PekhaleSandeep,14,48,149,0,,,en
1.37E+18,twitter.com/AyushTi92912791/status/1373264487411712000,Sat Mar 20 13:25:42 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",AyushTi92912791,3,12,41,0,,,en
1.37E+18,twitter.com/poojaka30704523/status/1373264366271799298,Sat Mar 20 13:25:13 +0000 2021,0,"RT @dikshant_narula: #modi_rojgar_do 
@narendramodi @narendramodi_in @rashtrapatibhvn @PMOIndia https://t.co/sxZ8dTA0j1",poojaka30704523,408,623,1,0,,,und
1.37E+18,twitter.com/PritamK60117552/status/1373263260405747712,Sat Mar 20 13:20:49 +0000 2021,0,"RT @GS_KHAN_SIR: We need a job..,,,,,,

सीधी बात NO बकवास...,,,,

#modi_job_do
#modi_rojgar_do",PritamK60117552,2,6,120,0,,,und
1.37E+18,twitter.com/KunalMa28721532/status/1373262303567618057,Sat Mar 20 13:17:01 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do https://t.co/hpxfMzBGX7",KunalMa28721532,2,9,11,0,,,en
1.37E+18,twitter.com/Pradeep43536303/status/1373262085296037894,Sat Mar 20 13:16:09 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",Pradeep43536303,182,415,41,0,,,en
1.37E+18,twitter.com/PawanCh87746549/status/1373261702414831616,Sat Mar 20 13:14:38 +0000 2021,0,"RT @Ranisingh55: #StudentsWantJobs 
We will never stop 
Stay positive stay energetic
Do it for yourself 🖤
#modi_rojgar_दो 
#modi_rojgar_do…",PawanCh87746549,14,42,80,0,,,en
1.37E+18,twitter.com/irs_kkmishra/status/1373261701231955973,Sat Mar 20 13:14:38 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",irs_kkmishra,27,23,41,0,,,en
1.37E+18,twitter.com/AAPKaPraveen_/status/1373261665161023488,Sat Mar 20 13:14:29 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",AAPKaPraveen_,358,332,41,0,,,en
1.37E+18,twitter.com/amankum55081582/status/1373261120526499841,Sat Mar 20 13:12:19 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",amankum55081582,2,4,41,0,,,en
1.37E+18,twitter.com/KunalMa28721532/status/1373261094924394501,Sat Mar 20 13:12:13 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",KunalMa28721532,2,9,3,0,,,en
1.37E+18,twitter.com/KunalMa28721532/status/1373260759380029450,Sat Mar 20 13:10:53 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do htt…",KunalMa28721532,2,9,21,0,,,en
1.37E+18,twitter.com/ManojAapka/status/1373260712965931010,Sat Mar 20 13:10:42 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",ManojAapka,1311,1003,41,0,,,en
1.37E+18,twitter.com/bhuone92/status/1373260697811881985,Sat Mar 20 13:10:38 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",bhuone92,287,377,41,0,,,en
1.37E+18,twitter.com/KunalMa28721532/status/1373260636616945665,Sat Mar 20 13:10:24 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",KunalMa28721532,2,9,41,0,,,en
1.37E+18,twitter.com/2e7bcf28c5534e8/status/1373259807822508037,Sat Mar 20 13:07:06 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",2e7bcf28c5534e8,222,391,41,0,,,en
1.37E+18,twitter.com/AnupDanny/status/1373259553844826119,Sat Mar 20 13:06:06 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",AnupDanny,781,1495,41,0,,,en
1.37E+18,twitter.com/GauravKrPal/status/1373259008463794180,Sat Mar 20 13:03:56 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",GauravKrPal,136,173,3,0,,,en
1.37E+18,twitter.com/MayankSharmaAAP/status/1373258948346748930,Sat Mar 20 13:03:41 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",MayankSharmaAAP,1425,818,3,0,,,en
1.37E+18,twitter.com/GauravKrPal/status/1373258767987511300,Sat Mar 20 13:02:58 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",GauravKrPal,136,173,41,0,,,en
1.37E+18,twitter.com/MayankSharmaAAP/status/1373258666686570497,Sat Mar 20 13:02:34 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do  #…",MayankSharmaAAP,1425,818,41,0,,,en
1.37E+18,twitter.com/GauravKrPal/status/1373258607073050632,Sat Mar 20 13:02:20 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do htt…",GauravKrPal,136,173,21,0,,,en
1.37E+18,twitter.com/AAPKaPraveen_/status/1373258482967736323,Sat Mar 20 13:01:50 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do htt…",AAPKaPraveen_,358,332,21,0,,,en
1.37E+18,twitter.com/Rishikumar00/status/1373258435001683972,Sat Mar 20 13:01:39 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do htt…",Rishikumar00,44,215,21,0,,,en
1.37E+18,twitter.com/MayankSharmaAAP/status/1373258366923907078,Sat Mar 20 13:01:23 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do htt…",MayankSharmaAAP,1425,818,21,0,,,en
1.37E+18,twitter.com/Rishikumar00/status/1373258359046950921,Sat Mar 20 13:01:21 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do https://t.co/hpxfMzBGX7",Rishikumar00,44,215,11,0,,,en
1.37E+18,twitter.com/Rishikumar00/status/1373258296828686337,Sat Mar 20 13:01:06 +0000 2021,0,"OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो… https://t.co/zNyGQ4sv3X",Rishikumar00,44,215,41,39,,,en
1.37E+18,twitter.com/Rishikumar00/status/1373258098266103813,Sat Mar 20 13:00:19 +0000 2021,0,"OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो… https://t.co/QctR8fdJgt",Rishikumar00,44,215,21,13,,,en
1.37E+18,twitter.com/MayankSharmaAAP/status/1373258051763929088,Sat Mar 20 13:00:08 +0000 2021,0,"RT @Rishikumar00: OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do https://t.co/hpxfMzBGX7",MayankSharmaAAP,1425,818,11,0,,,en
1.37E+18,twitter.com/Rishikumar00/status/1373257880724463619,Sat Mar 20 12:59:27 +0000 2021,0,"OUR GOVERNMENT DIVERT ATTENTION.
OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो… https://t.co/N8NOXx91dg",Rishikumar00,44,215,3,4,,,en
1.37E+18,twitter.com/Rishikumar00/status/1373257580307357699,Sat Mar 20 12:58:15 +0000 2021,0,"OUR GOVERNMENT DESTROY YOUTHS LIFE
#बीजेपी_हिसाब_दो
#modi_rojgar_दो 
#modi_rojgar_do https://t.co/hpxfMzBGX7",Rishikumar00,44,215,11,6,,,en
1.37E+18,twitter.com/Ikjangir/status/1373256304257421317,Sat Mar 20 12:53:11 +0000 2021,0,#modi_rojgar_do https://t.co/241Bqsc6PM,Ikjangir,14,148,0,2,,,und
1.37E+18,twitter.com/Chandan79466714/status/1373255466541715456,Sat Mar 20 12:49:51 +0000 2021,0,RT @khansirpatna: #modi_rojgar_do,Chandan79466714,0,0,21514,0,,,und
1.37E+18,twitter.com/SinggAzad/status/1373253711149944833,Sat Mar 20 12:42:53 +0000 2021,0,RT @yuganternews: #modi_rojgar_do,SinggAzad,219,308,9,0,,,und
1.37E+18,twitter.com/engineer_DP2/status/1373252983165612035,Sat Mar 20 12:39:59 +0000 2021,0,RT @ASB04091: @NitinRaut_INC साहेब कोरोना कालात राजस्थान मध्ये काँग्रेस ची सत्ता असताना नोकर भरती करू शकतात तर आपल्या महाराष्ट्रात का नाही…,engineer_DP2,130,1102,3,0,,,mr
1.37E+18,twitter.com/SrkianKaleem/status/1373252611630104581,Sat Mar 20 12:38:31 +0000 2021,1,"RT @SrkianKaleem: #SRKIAN
#ShahRukhKhan 
#modi_rojgar_do https://t.co/t5MZBmD6Co",SrkianKaleem,6,64,1,0,,,und
1.37E+18,twitter.com/Veeraramsiyol56/status/1373249882371227649,Sat Mar 20 12:27:40 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",Veeraramsiyol56,79,150,29,0,,,en
1.37E+18,twitter.com/naivedhyjoshi/status/1373249122287816707,Sat Mar 20 12:24:39 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",naivedhyjoshi,2,36,29,0,,,en
1.37E+18,twitter.com/Himanch42246355/status/1373248796189097988,Sat Mar 20 12:23:21 +0000 2021,0,"RT @Khansir__: Show the Unity of Youth 💪

Our Demands:🙏
1️⃣Timely examination
2️⃣Timely results
3️⃣Timely postings
4️⃣Recruit Railway Appre…",Himanch42246355,2,5,1734,0,,,en
1.37E+18,twitter.com/Himanch42246355/status/1373248781165076490,Sat Mar 20 12:23:17 +0000 2021,0,RT @GaganPr73774526: It’s important that we fight for ourselves!!! #modi_job_do #modi_rojgar_do https://t.co/Chlb7K1kqs,Himanch42246355,2,5,2511,0,,,en
1.37E+18,twitter.com/Himanch42246355/status/1373248751033151488,Sat Mar 20 12:23:10 +0000 2021,0,"RT @vipangoyal13: I have a vision of India: an India free of hunger and fear, an India free of illiteracy and want. 

~Atal Ji 

#modi_job_…",Himanch42246355,2,5,3620,0,,,en
1.37E+18,twitter.com/Himanch42246355/status/1373248469545099268,Sat Mar 20 12:22:03 +0000 2021,0,"RT @Nirajmeena97: let's break this worldwide record together by tweeting more than 41 million tweets within 24 hours.

#modi_rojgar_do
#mod…",Himanch42246355,2,5,2391,0,,,en
1.37E+18,twitter.com/Himanch42246355/status/1373248380118335490,Sat Mar 20 12:21:42 +0000 2021,0,"RT @SunilMe80158401: #modi_job_do
#मोदी_रोजगार_दो#मोदी_रोजगार_दो
#modi_rojgar_do Students demand 
Timely exam,joining and Fair exam 
#modi_…",Himanch42246355,2,5,538,0,,,en
1.37E+18,twitter.com/Himanch42246355/status/1373248296781709316,Sat Mar 20 12:21:22 +0000 2021,0,"RT @IamMukund12: SpeakUp  For   Students.....

#modi_job_do 
#modi_rojgar_do 

@Anujrein https://t.co/VkwkVA0wJ0",Himanch42246355,2,5,160,0,,,en
1.37E+18,twitter.com/Himanch42246355/status/1373248046071382020,Sat Mar 20 12:20:22 +0000 2021,0,"RT @MalvarKumar: I think almost all students will agree with it.

#modi_job_do #Modi_rojgar_do https://t.co/oCUL4X3wDd",Himanch42246355,2,5,1523,0,,,en
1.37E+18,twitter.com/Himanch42246355/status/1373247978790522883,Sat Mar 20 12:20:06 +0000 2021,0,"RT @KhanSir_: There will be an uproar in the street
 Otherwise give employment to youth
 Open your ears and listen to the youth
 O Bahri Gu…",Himanch42246355,2,5,5583,0,,,en
1.37E+18,twitter.com/Himanch42246355/status/1373247963531636738,Sat Mar 20 12:20:02 +0000 2021,0,"RT @ShakuntalaSahu0: A vision of Modi ji 
Where education leads to this #modi_job_do 
#Modi_rojgar_do https://t.co/jHa6wQBvA3",Himanch42246355,2,5,1850,0,,,en
1.37E+18,twitter.com/Himanch42246355/status/1373247889590263812,Sat Mar 20 12:19:45 +0000 2021,0,"RT @khansir987: #मोदी_रोजगार_दो
#modi_job_do 
#Modi_rojgar_do 

Govt ko Saamne Aakar  baat sun ni chahiye hamari 🧐🤨🤕
STUDENT DEMANDS - 
1.…",Himanch42246355,2,5,1654,0,,,en
1.37E+18,twitter.com/Himanch42246355/status/1373247771185057796,Sat Mar 20 12:19:17 +0000 2021,0,"RT @KhansirOfficial: Your support is needed.
#modi_job_do 
#modi_rojgar_do",Himanch42246355,2,5,3999,0,,,en
1.37E+18,twitter.com/myself4AP/status/1373246420724154374,Sat Mar 20 12:13:55 +0000 2021,0,"#JobKiBaat kar
#modi_rojgar_do
 #modi_job_do 
#HumDoHamareDo 
#AmbaniAdanijeevi
#FarmersProtest 
#supportfarmers… https://t.co/XMWDwVQojG",myself4AP,1900,3368,0,0,,,nl
1.37E+18,twitter.com/ACBurhade/status/1373246103303299072,Sat Mar 20 12:12:39 +0000 2021,0,RT @ASB04091: @NitinRaut_INC साहेब कोरोना कालात राजस्थान मध्ये काँग्रेस ची सत्ता असताना नोकर भरती करू शकतात तर आपल्या महाराष्ट्रात का नाही…,ACBurhade,81,990,4,0,,,mr
1.37E+18,twitter.com/venkat_botta/status/1373245540473872387,Sat Mar 20 12:10:25 +0000 2021,0,"RT @venkat_botta: @SteelMinIndia @PMOIndia @INCIndia @nsitharaman PLZ SAVE RINL AS PSU .we request for captive mines, time period of few ye…",venkat_botta,66,143,1,0,,,en
1.37E+18,twitter.com/Dharmen70206248/status/1373245536971546624,Sat Mar 20 12:10:24 +0000 2021,0,"RT @Abhinymaths: #SaveJagannathLands It's now our never, Raise your voice before it's too late #modi_jawab_do #modi_rojgar_do https://t.co/…",Dharmen70206248,1,6,10,0,,,en
1.37E+18,twitter.com/Dharmen70206248/status/1373245343685505025,Sat Mar 20 12:09:38 +0000 2021,0,RT @Dharmen70206248: #modi_rojgar_do,Dharmen70206248,1,6,1,0,,,und
1.37E+18,twitter.com/Dharmen70206248/status/1373245312819625990,Sat Mar 20 12:09:30 +0000 2021,0,#modi_rojgar_do,Dharmen70206248,1,6,1,1,,,und
1.37E+18,twitter.com/ASB04091/status/1373244750115995649,Sat Mar 20 12:07:16 +0000 2021,0,@NitinRaut_INC साहेब कोरोना कालात राजस्थान मध्ये काँग्रेस ची सत्ता असताना नोकर भरती करू शकतात तर आपल्या महाराष्ट्रा… https://t.co/eX5EWtpRNb,ASB04091,92,246,3,3,,,mr
1.37E+18,twitter.com/ASB04091/status/1373244686165438470,Sat Mar 20 12:07:01 +0000 2021,0,@NitinRaut_INC साहेब कोरोना कालात राजस्थान मध्ये काँग्रेस ची सत्ता असताना नोकर भरती करू शकतात तर आपल्या महाराष्ट्रा… https://t.co/kw5FgdQInB,ASB04091,92,246,4,5,,,mr
1.37E+18,twitter.com/venkat_botta/status/1373243421230571521,Sat Mar 20 12:01:59 +0000 2021,0,"@SteelMinIndia @PMOIndia @INCIndia @nsitharaman PLZ SAVE RINL AS PSU .we request for captive mines, time period of… https://t.co/NNwChhi37V",venkat_botta,66,143,1,1,,,en
1.37E+18,twitter.com/dikshant_narula/status/1373239867505737728,Sat Mar 20 11:47:52 +0000 2021,0,"#modi_rojgar_do 
@narendramodi @narendramodi_in @rashtrapatibhvn @PMOIndia https://t.co/sxZ8dTA0j1",dikshant_narula,37,60,1,1,,,und
1.37E+18,twitter.com/Rakku73970701/status/1373239483131305994,Sat Mar 20 11:46:20 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",Rakku73970701,0,23,29,0,,,en
1.37E+18,twitter.com/KaviVismrit/status/1373239035754209281,Sat Mar 20 11:44:34 +0000 2021,0,"@narendramodi #modi_job_do 
Increase vacancies
Timely Exams
Timely Results
#modi_job_do #modi_rojgar_do",KaviVismrit,223,142,0,0,,,en
1.37E+18,twitter.com/BstcStudent/status/1373238396424916995,Sat Mar 20 11:42:01 +0000 2021,0,"RT @Raniwara8677: #रीट_परीक्षा_आगे_करो
Reet exam July kro
@ashokgehlot51
@GovindDotasra
@UtkarshClasses
@Raniwara8677
@TheUpenYadav @1stInd…",BstcStudent,50,112,29,0,,,en
